movie_id,movie_name,year,certificate,runtime,rating,description,director,actor,votes,gross_usd,genre
tt3315342,Logan,2017,R,137,8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",James Mangold,"Hugh Jackman, 
Patrick Stewart, 
Dafne Keen, 
Boyd Holbrook",772821,226277068.0,"Action, Drama, Sci-Fi"
tt0448115,Shazam!,2019,PG-13,132,7.0,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,David F. Sandberg,"Zachary Levi, 
Mark Strong, 
Asher Angel, 
Jack Dylan Grazer",345790,140371656.0,"Action, Adventure, Comedy"
tt0087469,Indiana Jones and the Temple of Doom,1984,PG,118,7.5,"In 1935, Indiana Jones is tasked by Indian villagers with reclaiming a rock stolen from them by a secret cult beneath the catacombs of an ancient palace.",Steven Spielberg,"Harrison Ford, 
Kate Capshaw, 
Ke Huy Quan, 
Amrish Puri",495242,179870271.0,"Action, Adventure"
tt0416449,300,2006,R,117,7.6,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,Zack Snyder,"Gerard Butler, 
Lena Headey, 
David Wenham, 
Dominic West",827767,210614939.0,"Action, Drama"
tt0472043,Apocalypto,2006,R,139,7.8,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",Mel Gibson,"Gerardo Taracena, 
Raoul Max Trujillo, 
Dalia Hernández, 
Rudy Youngblood",316817,50866635.0,"Action, Adventure, Drama"
tt7798634,Ready or Not,2019,R,95,6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"Matt Bettinelli-Olpin, 
Tyler Gillett","Samara Weaving, 
Adam Brody, 
Mark O'Brien, 
Henry Czerny",157715,28714231.0,"Action, Comedy, Horror"
tt2527338,Star Wars: The Rise Of Skywalker,2019,PG-13,141,6.5,"In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.",J.J. Abrams,"Daisy Ridley, 
John Boyega, 
Oscar Isaac, 
Adam Driver",458091,515202542.0,"Action, Adventure, Fantasy"
tt0372784,Batman Begins,2005,PG-13,140,8.2,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",Christopher Nolan,"Christian Bale, 
Michael Caine, 
Ken Watanabe, 
Liam Neeson",1482505,206852432.0,"Action, Crime, Drama"
tt0417741,Harry Potter and the Half-Blood Prince,2009,PG,153,7.6,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",David Yates,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Michael Gambon",554044,301959197.0,"Action, Adventure, Family"
tt0455944,The Equalizer,2014,R,132,7.2,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,Antoine Fuqua,"Denzel Washington, 
Marton Csokas, 
Chloë Grace Moretz, 
David Harbour",377799,101530738.0,"Action, Crime, Thriller"
tt0117500,The Rock,1996,R,136,7.4,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",Michael Bay,"Sean Connery, 
Nicolas Cage, 
Ed Harris, 
John Spencer",342892,134069511.0,"Action, Adventure, Thriller"
tt0093870,RoboCop,1987,R,102,7.6,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",Paul Verhoeven,"Peter Weller, 
Nancy Allen, 
Dan O'Herlihy, 
Ronny Cox",263559,53424681.0,"Action, Crime, Sci-Fi"
tt1232829,21 Jump Street,2012,R,109,7.2,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,"Phil Lord, 
Christopher Miller","Jonah Hill, 
Channing Tatum, 
Ice Cube, 
Brie Larson",566332,138447667.0,"Action, Comedy, Crime"
tt3480822,Black Widow,2021,PG-13,134,6.7,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.,Cate Shortland,"Scarlett Johansson, 
Florence Pugh, 
David Harbour, 
Rachel Weisz",385960,183651655.0,"Action, Adventure, Sci-Fi"
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,PG-13,132,7.4,"Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.",Destin Daniel Cretton,"Simu Liu, 
Awkwafina, 
Tony Chiu-Wai Leung, 
Ben Kingsley",389332,224543292.0,"Action, Adventure, Fantasy"
tt0266697,Kill Bill: Vol. 1,2003,R,111,8.2,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",Quentin Tarantino,"Uma Thurman, 
David Carradine, 
Daryl Hannah, 
Michael Madsen",1125303,70099045.0,"Action, Crime, Drama"
tt1663202,The Revenant,2015,R,156,8.0,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,Alejandro G. Iñárritu,"Leonardo DiCaprio, 
Tom Hardy, 
Will Poulter, 
Domhnall Gleeson",814804,183637894.0,"Action, Adventure, Drama"
tt0062512,You Only Live Twice,1967,PG,117,6.8,"James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States.",Lewis Gilbert,"Sean Connery, 
Akiko Wakabayashi, 
Mie Hama, 
Tetsurô Tanba",111800,43084787.0,"Action, Adventure, Thriller"
tt1840309,Divergent,2014,PG-13,139,6.6,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",Neil Burger,"Shailene Woodley, 
Theo James, 
Kate Winslet, 
Jai Courtney",466121,150947895.0,"Action, Adventure, Mystery"
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,PG,136,6.5,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory.",George Lucas,"Ewan McGregor, 
Liam Neeson, 
Natalie Portman, 
Jake Lloyd",813516,474544677.0,"Action, Adventure, Fantasy"
tt3076658,Creed,2015,PG-13,133,7.6,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",Ryan Coogler,"Michael B. Jordan, 
Sylvester Stallone, 
Tessa Thompson, 
Phylicia Rashad",279281,109767581.0,"Action, Drama, Sport"
tt0424095,Flushed Away,2006,PG,85,6.6,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.","David Bowers, 
Sam Fell","Hugh Jackman, 
Kate Winslet, 
Ian McKellen, 
Jean Reno",129560,64665672.0,"Action, Animation, , Adventure"
tt0848228,The Avengers,2012,PG-13,143,8.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,Joss Whedon,"Robert Downey Jr., 
Chris Evans, 
Scarlett Johansson, 
Jeremy Renner",1400257,623279547.0,"Action, Sci-Fi"
tt0418279,Transformers,2007,PG-13,144,7.0,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.",Michael Bay,"Shia LaBeouf, 
Megan Fox, 
Josh Duhamel, 
Tyrese Gibson",644822,319246193.0,"Action, Adventure, Sci-Fi"
tt0368891,National Treasure,2004,PG,131,6.9,A historian races to find the legendary Templar Treasure before a team of mercenaries.,Jon Turteltaub,"Nicolas Cage, 
Diane Kruger, 
Justin Bartha, 
Sean Bean",338858,173008894.0,"Action, Adventure, Mystery"
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,PG-13,138,7.8,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",J.J. Abrams,"Daisy Ridley, 
John Boyega, 
Oscar Isaac, 
Domhnall Gleeson",937714,936662225.0,"Action, Adventure, Sci-Fi"
tt0117060,Mission: Impossible,1996,PG-13,110,7.1,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",Brian De Palma,"Tom Cruise, 
Jon Voight, 
Emmanuelle Béart, 
Henry Czerny",432805,180981856.0,"Action, Adventure, Thriller"
tt0112442,Bad Boys,1995,R,119,6.8,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,Michael Bay,"Will Smith, 
Martin Lawrence, 
Lisa Boyle, 
Michael Taliferro",270812,65807024.0,"Action, Comedy, Crime"
tt0822854,Shooter,2007,R,124,7.1,"A marksman living in exile is coaxed back into action after hearing of a plot to kill the President. After being-double crossed for the attempt and on the run, he sets out for the real killer and the truth.",Antoine Fuqua,"Mark Wahlberg, 
Michael Peña, 
Rhona Mitra, 
Danny Glover",338464,47003582.0,"Action, Drama, Thriller"
tt0371746,Iron Man,2008,PG-13,126,7.9,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Jon Favreau,"Robert Downey Jr., 
Gwyneth Paltrow, 
Terrence Howard, 
Jeff Bridges",1067971,318412101.0,"Action, Adventure, Sci-Fi"
tt0057076,From Russia with Love,1963,PG,115,7.4,James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.,Terence Young,"Sean Connery, 
Robert Shaw, 
Lotte Lenya, 
Daniela Bianchi",137609,24796765.0,"Action, Adventure, Thriller"
tt1790864,The Maze Runner,2014,PG-13,113,6.8,"Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",Wes Ball,"Dylan O'Brien, 
Kaya Scodelario, 
Will Poulter, 
Thomas Brodie-Sangster",475471,102427862.0,"Action, Mystery, Sci-Fi"
tt0790724,Jack Reacher,2012,PG-13,130,7.0,A homicide investigator digs deeper into a case involving a trained military sniper responsible for a mass shooting.,Christopher McQuarrie,"Tom Cruise, 
Rosamund Pike, 
Richard Jenkins, 
Werner Herzog",346299,80070736.0,"Action, Mystery, Thriller"
tt0441773,Kung Fu Panda,2008,PG,92,7.6,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.","Mark Osborne, 
John Stevenson","Jack Black, 
Ian McShane, 
Angelina Jolie, 
Dustin Hoffman",479025,215434591.0,"Action, Animation, , Adventure"
tt1190080,2012,2009,PG-13,158,5.8,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,Roland Emmerich,"John Cusack, 
Thandiwe Newton, 
Chiwetel Ejiofor, 
Amanda Peet",382396,166112167.0,"Action, Adventure, Sci-Fi"
tt0058150,Goldfinger,1964,PG,110,7.7,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",Guy Hamilton,"Sean Connery, 
Gert Fröbe, 
Honor Blackman, 
Shirley Eaton",193468,51081062.0,"Action, Adventure, Thriller"
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,PG-13,137,6.5,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,Francis Lawrence,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Woody Harrelson",333896,281723902.0,"Action, Adventure, Sci-Fi"
tt2820852,Furious 7,2015,PG-13,137,7.1,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,James Wan,"Vin Diesel, 
Paul Walker, 
Dwayne Johnson, 
Jason Statham",394578,353007020.0,"Action, Crime, Thriller"
tt0181689,Minority Report,2002,PG-13,145,7.6,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",Steven Spielberg,"Tom Cruise, 
Colin Farrell, 
Samantha Morton, 
Max von Sydow",558753,132072926.0,"Action, Crime, Mystery"
tt6189022,Angel Has Fallen,2019,R,121,6.4,Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.,Ric Roman Waugh,"Gerard Butler, 
Frederick Schmidt, 
Danny Huston, 
Rocci Boy Williams",100728,69030436.0,"Action, Thriller"
tt1013752,Fast & Furious,2009,PG-13,107,6.5,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.",Justin Lin,"Vin Diesel, 
Paul Walker, 
Michelle Rodriguez, 
Jordana Brewster",291724,155064265.0,"Action, Crime, Thriller"
tt0086960,Beverly Hills Cop,1984,R,105,7.3,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,Martin Brest,"Eddie Murphy, 
Judge Reinhold, 
John Ashton, 
Lisa Eilbacher",188835,234760478.0,"Action, Comedy, Crime"
tt0816711,World War Z,2013,PG-13,116,7.0,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.,Marc Forster,"Brad Pitt, 
Mireille Enos, 
Daniella Kertesz, 
James Badge Dale",676411,202359711.0,"Action, Adventure, Horror"
tt0118880,Con Air,1997,R,115,6.9,Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,Simon West,"Nicolas Cage, 
John Cusack, 
John Malkovich, 
Colm Meaney",304255,101117573.0,"Action, Crime, Thriller"
tt1104001,Tron: Legacy,2010,PG,125,6.8,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,Joseph Kosinski,"Jeff Bridges, 
Garrett Hedlund, 
Olivia Wilde, 
Bruce Boxleitner",341820,172062763.0,"Action, Adventure, Sci-Fi"
tt2140479,The Accountant,2016,R,128,7.3,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise.",Gavin O'Connor,"Ben Affleck, 
Anna Kendrick, 
J.K. Simmons, 
Jon Bernthal",300457,86260045.0,"Action, Thriller"
tt4881806,Jurassic World: Fallen Kingdom,2018,PG-13,128,6.1,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",J.A. Bayona,"Chris Pratt, 
Bryce Dallas Howard, 
Rafe Spall, 
Justice Smith",321889,417719760.0,"Action, Adventure, Sci-Fi"
tt0080120,The Warriors,1979,R,93,7.6,A street gang known as The Warriors must fight their way from the Bronx to their home turf on Coney Island when they are falsely accused of assassinating a respected gang leader.,Walter Hill,"Michael Beck, 
James Remar, 
Dorsey Wright, 
Brian Tyler",104592,22490039.0,"Action, Crime, Thriller"
tt0409459,Watchmen,2009,R,162,7.6,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",Zack Snyder,"Jackie Earle Haley, 
Patrick Wilson, 
Carla Gugino, 
Malin Akerman",557372,107509799.0,"Action, Drama, Mystery"
